uni_name,stu_num,join_date,level
ylbpt,74878408,2004/08/25,元老
ylbpt,75071092,2000/04/21,部长
ylbpt,75157019,2004/08/28,副社长
ylbpt,75273167,2004/03/19,成员
ylbpt,75365828,2018/07/25,社长
ylbpt,75864690,2002/07/26,元老
ylbpt,76419445,2019/08/18,社长
ylbpt,76544830,2002/03/20,社长
ylbpt,77458833,2020/02/20,部长
ylbpt,78400371,2005/07/23,副社长
ylbpt,78902818,2012/02/12,成员
ylbpt,79448643,2010/02/18,部长
ylbpt,79714114,2001/09/12,元老
ylbpt,80590509,2013/07/25,成员
ylbpt,80824311,2007/09/16,成员
ylbpt,81210712,2017/04/24,元老
ylbpt,81211944,2001/05/12,成员
ylbpt,81733372,2000/01/21,部长
ylbpt,81978596,2003/07/11,元老
ylbpt,82139274,2017/05/17,元老
ylbpt,82275364,2008/07/26,成员
ylbpt,83446364,2004/07/22,副社长
ylbpt,86396373,2018/04/13,成员
ylbpt,87035117,2018/09/26,元老
ylbpt,87046130,2020/09/10,部长
ylbpt,87323145,2016/08/20,社长
ylbpt,87540396,2002/09/28,成员
ylbpt,88490243,2006/03/18,副部长
ylbpt,88859994,2013/09/15,副社长
ylbpt,89274344,2010/06/15,副部长
ylbpt,89414120,2013/03/28,部长
ylbpt,89835175,2019/01/22,元老
ylbpt,89975099,2006/03/15,元老
ylbpt,90175458,2012/07/21,社长
ylbpt,90780512,2005/09/23,副社长
ylbpt,90903080,2000/06/12,副社长
ylbpt,91768193,2010/04/17,元老
ylbpt,91799364,2008/08/20,副部长
ylbpt,92002569,2016/04/12,成员
ylbpt,92654496,2018/07/12,社长
ylbpt,94084366,2010/09/28,成员
ylbpt,94911187,2014/06/24,部长
ylbpt,95028606,2014/06/24,社长
ylbpt,95986315,2004/02/12,部长
ylbpt,96375309,2010/02/21,元老
ylbpt,96395782,2014/09/24,社长
ylbpt,97582451,2017/06/16,副部长
ylbpt,97588963,2010/03/21,元老
ylbpt,97609723,2011/01/27,元老
ylbpt,97799206,2004/09/14,成员
ylbpt,97947546,2015/02/27,部长
ylbpt,98352305,2003/02/26,部长
ylbpt,98361299,2007/08/14,元老
ylbpt,98367684,2019/06/21,成员
ylbpt,98550687,2011/05/14,副部长
ylbpt,99251850,2007/02/15,副社长
ylbpt,99414302,2007/06/23,副社长
bgsai,10141032,2006/06/19,副社长
bgsai,10422642,2015/02/10,成员
bgsai,10497633,2002/07/20,成员
bgsai,10851209,2010/09/16,社长
bgsai,11313357,2015/03/17,副社长
bgsai,11438548,2012/06/11,成员
bgsai,11721015,2002/09/16,社长
bgsai,11792551,2003/06/20,元老
bgsai,12444977,2017/03/22,成员
bgsai,12625783,2013/01/25,成员
bgsai,12651546,2011/04/19,成员
bgsai,13001497,2000/06/13,副社长
bgsai,13313807,2020/02/15,成员
bgsai,13475453,2014/07/28,副社长
bgsai,15250938,2016/07/14,成员
bgsai,15356425,2019/04/16,部长
bgsai,15372127,2004/06/22,社长
bgsai,15710272,2015/04/10,社长
bgsai,16442939,2010/02/11,副部长
bgsai,17037887,2017/05/20,部长
bgsai,18827034,2020/03/22,副部长
bgsai,19144044,2000/05/17,成员
bgsai,19611047,2004/05/27,成员
bgsai,19910767,2004/07/19,成员
bgsai,19927446,2010/09/16,部长
bgsai,19935016,2006/07/26,成员
bgsai,19937647,2019/04/25,副部长
bgsai,20191977,2004/08/27,社长
bgsai,21167114,2005/05/12,社长
bgsai,21464743,2012/06/24,部长
bgsai,21617382,2002/03/27,成员
bgsai,22623555,2003/06/14,副社长
bgsai,23018295,2004/06/20,副部长
bgsai,23531100,2009/02/23,元老
bgsai,23641672,2018/01/10,社长
bgsai,24775251,2015/06/13,副社长
bgsai,25244977,2010/05/12,副部长
bgsai,25425939,2017/07/28,元老
bgsai,25971072,2004/01/28,成员
bgsai,26857451,2020/04/25,社长
bgsai,27095179,2007/04/21,副部长
bgsai,27124990,2004/05/22,部长
bgsai,27480059,2001/08/13,元老
bgsai,27533960,2002/08/15,副社长
bgsai,27554125,2003/03/15,元老
bgsai,27609534,2013/02/17,成员
bgsai,28597610,2010/02/26,社长
bgsai,29216472,2001/09/28,社长
bgsai,29354431,2013/04/18,元老
bgsai,30189504,2008/01/18,部长
bgsai,31033299,2020/04/10,部长
bgsai,33326634,2008/03/28,副部长
bgsai,33759241,2002/02/14,副社长
bgsai,33777555,2011/06/15,成员
bgsai,33963491,2006/02/18,元老
bgsai,34177493,2009/07/19,部长
bgsai,34754309,2012/04/10,部长
bgsai,36641388,2006/03/16,元老
bgsai,38528897,2009/06/22,副部长
bgsai,38529402,2018/01/18,元老
bgsai,38795163,2009/01/26,部长
bgsai,39051402,2008/02/15,社长
bgsai,39853427,2002/09/20,元老
bgsai,40807205,2010/03/19,副社长
bgsai,41060647,2020/04/22,副社长
bgsai,41467034,2005/03/10,部长
bgsai,41661227,2017/02/17,社长
bgsai,42033894,2014/01/24,副部长
bgsai,42310466,2019/06/11,部长
bgsai,43288303,2018/09/27,副社长
bgsai,44080545,2006/04/18,副社长
bgsai,45215105,2000/08/16,成员
bgsai,45359970,2012/09/25,社长
bgsai,45675773,2003/04/15,社长
bgsai,46577954,2007/07/27,社长
bgsai,46680615,2003/03/11,元老
bgsai,46710490,2006/06/19,副社长
bgsai,46922190,2002/03/13,成员
bgsai,48649890,2012/08/17,成员
bgsai,48842633,2003/03/15,副部长
bgsai,49930680,2000/06/28,社长
bgsai,50216770,2019/05/21,部长
bgsai,50373860,2006/04/19,元老
bgsai,51046123,2013/07/17,成员
bgsai,51347873,2018/07/15,副部长
bgsai,51801022,2008/07/20,社长
bgsai,52445676,2009/01/28,社长
bgsai,52467296,2016/08/12,成员
bgsai,52670889,2000/04/14,社长
bgsai,52692111,2015/04/16,元老
bgsai,53881363,2001/03/27,成员
bgsai,54834236,2013/02/28,副部长
bgsai,56174344,2012/04/11,副社长
bgsai,56211126,2014/04/15,副社长
bgsai,56626936,2001/03/21,元老
bgsai,57262631,2001/03/17,副部长
bgsai,57708863,2010/07/25,元老
bgsai,57807334,2010/04/20,元老
bgsai,57938464,2007/08/26,部长
bgsai,59738083,2007/03/26,副部长
bgsai,59758137,2020/08/13,副社长
bgsai,59864404,2009/01/26,元老
bgsai,60361258,2010/04/17,元老
bgsai,60649248,2007/09/24,社长
bgsai,60794732,2008/01/20,社长
bgsai,60980724,2005/02/10,副部长
bgsai,61663862,2000/01/27,社长
bgsai,62932771,2015/08/15,副部长
bgsai,63080038,2006/07/19,成员
bgsai,63192851,2003/07/23,元老
bgsai,63686959,2016/08/22,元老
bgsai,64145463,2014/04/25,成员
bgsai,64435291,2011/05/13,副社长
bgsai,64765208,2016/01/11,元老
bgsai,66474606,2001/08/22,社长
bgsai,66779229,2018/02/11,社长
bgsai,66998115,2002/09/18,成员
bgsai,67975909,2002/09/16,成员
bgsai,68364916,2013/04/25,成员
bgsai,68487025,2005/05/13,社长
bgsai,68626980,2005/06/21,元老
bgsai,68701862,2005/02/17,元老
bgsai,69946198,2004/03/12,元老
bgsai,70479285,2020/02/11,副部长
bgsai,71046547,2014/02/27,成员
bgsai,71815909,2014/04/17,副社长
bgsai,72149510,2020/09/26,副部长
bgsai,73223797,2017/03/22,副社长
bgsai,73392096,2013/06/11,社长
bgsai,73910298,2013/08/19,副社长
bgsai,74878408,2014/07/15,社长
bgsai,75071092,2011/05/10,元老
bgsai,75273167,2008/08/10,副部长
bgsai,75325231,2018/05/24,成员
bgsai,75807100,2002/06/12,社长
bgsai,75864690,2008/06/14,成员
bgsai,75906188,2020/02/11,部长
bgsai,76191552,2014/05/13,副部长
bgsai,76269776,2012/05/15,社长
bgsai,76657303,2003/05/18,副部长
bgsai,76922359,2020/08/21,部长
bgsai,77228410,2006/06/18,副社长
bgsai,77966562,2017/05/20,成员
bgsai,78902818,2007/02/10,社长
bgsai,79701750,2012/01/11,社长
bgsai,80014076,2017/03/26,元老
bgsai,80423310,2007/05/19,副社长
bgsai,80467817,2005/09/17,部长
bgsai,80537152,2008/07/13,成员
bgsai,81733372,2000/05/23,部长
bgsai,81789402,2003/09/23,社长
bgsai,82754042,2001/04/17,副部长
bgsai,82946157,2019/05/17,副部长
bgsai,82965879,2010/07/21,副社长
bgsai,83387474,2020/02/17,副社长
bgsai,83625330,2010/02/21,社长
bgsai,86033168,2015/04/13,副部长
bgsai,86216728,2001/05/17,部长
bgsai,86906687,2002/08/21,副部长
bgsai,87159453,2013/01/17,部长
bgsai,87323145,2012/05/25,副社长
bgsai,87332682,2017/07/10,成员
bgsai,87338899,2007/03/15,社长
bgsai,87534896,2002/05/10,副社长
bgsai,87660976,2007/08/12,副部长
bgsai,88136198,2013/08/20,副部长
bgsai,88490243,2012/05/11,副部长
bgsai,88948750,2007/04/25,成员
bgsai,89009977,2013/02/11,部长
bgsai,91268832,2016/01/10,部长
bgsai,91799364,2003/06/18,社长
bgsai,91982809,2020/09/13,部长
bgsai,92002569,2014/05/21,副部长
bgsai,92654496,2008/03/21,成员
bgsai,93608139,2001/09/18,部长
bgsai,93833010,2001/05/20,社长
bgsai,95242385,2002/07/22,副部长
bgsai,95492888,2007/07/19,元老
bgsai,95644224,2014/09/21,社长
bgsai,97867428,2017/07/25,成员
bgsai,98352305,2009/04/19,元老
bgsai,98550687,2005/05/23,成员
bgsai,99545301,2001/04/16,部长
bgsai,99780347,2019/06/26,部长
rthhy,10688716,2019/09/28,副部长
rthhy,11773211,2002/01/18,元老
rthhy,11792551,2000/05/22,副社长
rthhy,12483113,2015/04/10,成员
rthhy,12505247,2004/01/15,副社长
rthhy,12570061,2011/03/17,部长
rthhy,12779659,2016/06/17,部长
rthhy,12994703,2005/02/26,元老
rthhy,13268009,2010/02/14,元老
rthhy,13337592,2007/09/21,成员
rthhy,14061774,2019/07/16,社长
rthhy,14457693,2018/09/20,副部长
rthhy,15372127,2008/09/14,副社长
rthhy,15530624,2006/08/23,成员
rthhy,15590568,2003/05/20,副社长
rthhy,15757801,2011/06/16,社长
rthhy,15819716,2001/06/25,元老
rthhy,16631042,2019/01/10,副部长
rthhy,18031821,2000/04/14,成员
rthhy,18184674,2006/05/21,元老
rthhy,18236182,2016/05/17,副社长
rthhy,18357188,2020/03/26,部长
rthhy,18687581,2001/09/14,成员
rthhy,19307257,2010/03/16,元老
rthhy,19611047,2002/06/15,元老
rthhy,19720382,2005/09/20,部长
rthhy,20105611,2012/04/20,元老
rthhy,20115996,2007/06/22,成员
rthhy,20191977,2009/08/24,副社长
rthhy,20915037,2011/08/23,副部长
rthhy,22148563,2009/07/21,社长
rthhy,22360998,2000/01/24,社长
rthhy,22630500,2005/02/10,部长
rthhy,23001789,2011/05/25,元老
rthhy,23476149,2008/01/20,社长
rthhy,23531100,2008/02/14,元老
rthhy,23739979,2009/09/24,部长
rthhy,24751673,2011/06/19,部长
rthhy,24925531,2020/03/21,副部长
rthhy,25404379,2011/05/25,元老
rthhy,25413486,2013/07/24,部长
rthhy,25513348,2020/06/22,元老
rthhy,26241930,2005/02/22,副部长
rthhy,26280120,2018/07/27,副社长
rthhy,26475340,2019/08/25,元老
rthhy,26885943,2001/01/13,部长
rthhy,27533960,2010/04/15,成员
rthhy,27554125,2010/02/12,元老
rthhy,28060475,2004/02/14,元老
rthhy,28591394,2006/05/28,元老
rthhy,29216472,2012/04/21,元老
rthhy,29412593,2015/07/26,成员
rthhy,29457528,2006/08/12,副社长
rthhy,30176646,2007/02/22,元老
rthhy,30621796,2002/01/11,副社长
rthhy,33134973,2005/04/23,副部长
rthhy,33565882,2006/01/13,元老
rthhy,33759241,2001/05/23,副社长
rthhy,34177493,2004/01/15,副部长
rthhy,34879546,2012/09/24,成员
rthhy,35763246,2004/03/17,部长
rthhy,35785070,2013/08/23,副社长
rthhy,36578168,2000/08/19,副部长
rthhy,36601405,2002/05/10,元老
rthhy,36980219,2020/09/19,副社长
rthhy,39019182,2002/09/16,成员
rthhy,39296572,2010/06/12,副部长
rthhy,39525361,2004/05/25,元老
rthhy,39967646,2005/06/19,部长
rthhy,40425825,2004/07/13,部长
rthhy,40521437,2020/09/20,副社长
rthhy,40908978,2009/05/20,副社长
rthhy,41077624,2002/03/16,副社长
rthhy,41661227,2001/01/11,社长
rthhy,42033894,2007/05/15,成员
rthhy,42500495,2010/01/26,成员
rthhy,42694038,2014/07/22,成员
rthhy,43009926,2004/02/19,副部长
rthhy,44631123,2005/06/12,元老
rthhy,44852921,2016/06/27,副社长
rthhy,45141465,2001/08/10,社长
rthhy,45596770,2015/09/10,部长
rthhy,45635379,2004/07/18,社长
rthhy,46209379,2009/01/14,部长
rthhy,46315300,2017/07/21,社长
rthhy,46500406,2014/02/26,成员
rthhy,46577954,2012/04/10,社长
rthhy,48211807,2000/03/25,副社长
rthhy,49384463,2003/06/19,成员
rthhy,49974228,2009/04/12,成员
rthhy,50458864,2013/04/27,部长
rthhy,51046123,2006/04/22,成员
rthhy,51248204,2007/07/21,元老
rthhy,51312785,2017/09/14,社长
rthhy,51590306,2008/09/25,副社长
rthhy,51804786,2000/01/19,成员
rthhy,51839230,2007/04/25,元老
rthhy,51994847,2000/03/26,副部长
rthhy,52467296,2011/07/27,副部长
rthhy,54586464,2018/07/20,社长
rthhy,55176029,2005/07/27,部长
rthhy,55902390,2017/03/11,元老
rthhy,57129079,2012/06/12,副社长
rthhy,57675282,2014/04/26,社长
rthhy,57716178,2010/01/26,社长
rthhy,58031068,2015/02/28,社长
rthhy,58109605,2002/08/22,成员
rthhy,58778511,2019/06/25,元老
rthhy,59552357,2013/05/16,元老
rthhy,60242465,2019/07/20,元老
rthhy,60669270,2003/03/17,元老
rthhy,61613571,2013/08/21,成员
rthhy,62361202,2008/03/28,成员
rthhy,62472196,2000/02/12,元老
rthhy,63159572,2000/01/12,成员
rthhy,63686959,2012/09/25,社长
rthhy,64298038,2015/06/27,元老
rthhy,66342947,2019/02/21,副部长
rthhy,66667771,2020/03/18,元老
rthhy,67328682,2004/04/24,副部长
rthhy,67975909,2016/05/15,元老
rthhy,68318841,2016/03/14,副社长
rthhy,68701862,2007/09/27,副社长
rthhy,68900528,2003/03/28,社长
rthhy,69483759,2014/05/23,部长
rthhy,71376692,2006/04/18,成员
rthhy,71543046,2006/03/16,元老
rthhy,72776491,2009/05/15,成员
rthhy,73859565,2003/04/23,部长
rthhy,75365828,2016/04/11,副部长
rthhy,75556416,2005/05/19,成员
rthhy,75807100,2008/08/10,成员
rthhy,76200143,2016/05/17,副社长
rthhy,76223983,2013/05/16,社长
rthhy,76347082,2018/03/16,社长
rthhy,79137059,2005/04/11,元老
rthhy,79340382,2011/03/17,社长
rthhy,79475946,2017/06/25,副社长
rthhy,80098646,2001/04/19,社长
rthhy,80537152,2005/02/27,成员
rthhy,80680712,2017/02/22,副部长
rthhy,80959368,2009/01/13,部长
rthhy,81202974,2011/02/14,副社长
rthhy,81211944,2018/06/12,元老
rthhy,81733372,2006/01/24,社长
rthhy,82156031,2005/03/18,副社长
rthhy,82933040,2003/07/10,元老
rthhy,83993805,2017/06/24,副部长
rthhy,84449250,2001/04/22,元老
rthhy,86742164,2009/02/23,副部长
rthhy,87159453,2005/03/28,副部长
rthhy,87534896,2008/09/11,元老
rthhy,87540396,2006/07/12,副社长
rthhy,87689822,2016/02/21,部长
rthhy,88137836,2020/05/12,元老
rthhy,88377474,2002/01/24,元老
rthhy,88429495,2003/03/26,成员
rthhy,88606024,2018/03/16,社长
rthhy,88714352,2014/05/22,副社长
rthhy,88948750,2000/03/11,元老
rthhy,89274344,2018/03/24,副部长
rthhy,89835175,2000/03/17,副部长
rthhy,89975099,2003/05/10,社长
rthhy,90448314,2017/05/12,成员
rthhy,90780512,2014/09/24,成员
rthhy,93608139,2006/01/11,部长
rthhy,94560477,2008/06/26,社长
rthhy,94639700,2018/01/19,成员
rthhy,95196362,2020/09/12,副社长
rthhy,97169744,2005/02/20,元老
rthhy,97609723,2009/01/11,副部长
rthhy,97764293,2013/09/13,副社长
rthhy,97778660,2017/03/15,部长
rthhy,97866305,2020/08/24,副社长
rthhy,98194074,2011/09/23,社长
rthhy,98367684,2000/08/21,成员
rthhy,99545301,2001/06/14,成员
tvybc,10141032,2010/05/10,副部长
tvybc,10718690,2004/08/14,社长
tvybc,11721015,2016/02/15,部长
tvybc,11773211,2011/04/22,元老
tvybc,11792551,2001/06/13,元老
tvybc,11823895,2000/06/20,成员
tvybc,11995103,2003/08/25,元老
tvybc,12206482,2007/02/11,副部长
tvybc,12779659,2002/02/24,社长
tvybc,12945195,2015/04/14,元老
tvybc,13083996,2002/08/16,副部长
tvybc,14163475,2019/02/24,成员
tvybc,14241701,2020/07/16,元老
tvybc,14483939,2006/06/25,副社长
tvybc,14543302,2009/02/23,部长
tvybc,14672601,2019/08/28,元老
tvybc,15356425,2001/08/28,成员
tvybc,15530624,2011/08/14,副部长
tvybc,15710272,2007/06/21,成员
tvybc,15819716,2006/08/22,副社长
tvybc,16046129,2014/02/28,副社长
tvybc,18031821,2020/09/12,元老
tvybc,18211183,2017/06/11,副部长
tvybc,19307257,2002/08/20,元老
tvybc,20726803,2014/04/16,元老
tvybc,20915037,2000/07/17,元老
tvybc,21013236,2020/03/18,副社长
tvybc,21617382,2008/02/18,元老
tvybc,21865589,2001/01/12,副社长
tvybc,21885331,2009/05/17,元老
tvybc,22219570,2018/07/27,社长
tvybc,22538306,2008/03/14,部长
tvybc,22835611,2012/08/23,元老
tvybc,23063628,2013/02/17,副部长
tvybc,24208739,2005/05/19,副社长
tvybc,24383928,2014/07/28,社长
tvybc,25404379,2019/02/14,副社长
tvybc,25687958,2016/03/20,副部长
tvybc,26241930,2004/06/26,元老
tvybc,26280120,2011/05/24,社长
tvybc,26348861,2006/08/21,部长
tvybc,26475340,2018/05/23,副部长
tvybc,27554125,2001/03/21,副部长
tvybc,28283093,2012/05/10,元老
tvybc,28597610,2014/09/13,副社长
tvybc,29522279,2019/07/17,部长
tvybc,30098379,2001/06/13,部长
tvybc,30735768,2008/07/25,副社长
tvybc,32623011,2016/01/27,社长
tvybc,33134973,2009/07/17,部长
tvybc,33777555,2012/07/14,副社长
tvybc,34177493,2011/01/13,成员
tvybc,34879546,2019/08/15,成员
tvybc,35856109,2010/07/10,成员
tvybc,36004612,2018/09/18,成员
tvybc,36578168,2004/09/22,副部长
tvybc,36625357,2017/07/18,元老
tvybc,36626988,2019/04/16,副部长
tvybc,39183412,2004/04/25,副社长
tvybc,39513492,2015/09/15,部长
tvybc,39525361,2019/07/16,副部长
tvybc,39853427,2009/09/20,成员
tvybc,39967646,2009/09/13,社长
tvybc,39990921,2000/09/23,部长
tvybc,40021559,2015/03/21,成员
tvybc,40521437,2019/05/19,副部长
tvybc,40909943,2008/03/12,副部长
tvybc,41060647,2002/05/25,副社长
tvybc,41237248,2019/03/27,社长
tvybc,41644471,2018/01/24,副社长
tvybc,41661227,2019/08/12,部长
tvybc,41735622,2004/07/13,成员
tvybc,42033894,2007/02/19,部长
tvybc,42183888,2018/04/19,部长
tvybc,42951736,2005/01/21,社长
tvybc,43029871,2009/08/16,副部长
tvybc,43051053,2020/01/19,社长
tvybc,44392923,2014/01/15,副社长
tvybc,44808892,2020/01/22,社长
tvybc,44957541,2017/01/12,元老
tvybc,45141465,2012/07/13,部长
tvybc,45638695,2015/04/22,元老
tvybc,45889623,2010/07/20,副社长
tvybc,46209379,2012/03/26,副社长
tvybc,46962298,2016/06/13,元老
tvybc,48115770,2001/06/23,副部长
tvybc,48313290,2010/03/18,社长
tvybc,48372770,2002/09/16,元老
tvybc,48405235,2011/01/24,副部长
tvybc,48557577,2000/06/13,成员
tvybc,48649890,2010/08/27,元老
tvybc,49564562,2004/03/27,元老
tvybc,49681201,2014/08/19,副部长
tvybc,49905069,2004/03/19,副部长
tvybc,50373860,2020/07/11,元老
tvybc,51208835,2018/07/25,成员
tvybc,51248204,2004/07/24,部长
tvybc,51312785,2019/07/20,元老
tvybc,51801022,2009/05/18,部长
tvybc,52692111,2012/07/17,社长
tvybc,53773994,2019/02/20,成员
tvybc,55662836,2013/05/28,元老
tvybc,56211126,2002/06/28,副社长
tvybc,56324839,2019/01/27,元老
tvybc,56839994,2010/02/20,社长
tvybc,57128329,2009/08/27,部长
tvybc,57807334,2003/01/15,元老
tvybc,58715726,2015/05/27,副部长
tvybc,59552357,2010/09/21,成员
tvybc,59794196,2019/02/25,副社长
tvybc,61372203,2017/07/22,成员
tvybc,61907349,2016/01/19,副部长
tvybc,62150315,2008/05/13,元老
tvybc,62472196,2000/05/25,副社长
tvybc,62502067,2006/02/15,副部长
tvybc,63080038,2000/03/19,副社长
tvybc,63454426,2001/09/20,副部长
tvybc,63692938,2015/01/15,副社长
tvybc,64536058,2003/03/24,社长
tvybc,64598174,2020/05/16,成员
tvybc,64668793,2011/06/13,社长
tvybc,65186003,2013/05/26,副部长
tvybc,65340145,2004/06/18,副部长
tvybc,66128473,2012/04/11,副社长
tvybc,66474606,2014/02/19,社长
tvybc,66607933,2014/01/16,成员
tvybc,66626599,2006/04/19,部长
tvybc,66998115,2016/01/12,部长
tvybc,67587188,2017/01/10,副社长
tvybc,67975909,2012/07/18,副社长
tvybc,68984405,2007/04/19,社长
tvybc,70859142,2010/08/23,副社长
tvybc,71543046,2003/04/23,副部长
tvybc,72122940,2017/06/22,社长
tvybc,72460612,2019/04/24,副社长
tvybc,72611000,2008/03/18,部长
tvybc,73540109,2010/03/27,成员
tvybc,73678697,2002/02/15,副社长
tvybc,73859565,2018/08/19,成员
tvybc,74412757,2018/07/26,部长
tvybc,75849140,2006/08/23,社长
tvybc,75864690,2016/01/10,元老
tvybc,76996758,2015/08/12,副部长
tvybc,77043085,2010/05/15,成员
tvybc,77966562,2015/01/16,成员
tvybc,79701750,2012/01/18,成员
tvybc,80763171,2013/06/23,部长
tvybc,81454142,2005/07/21,副社长
tvybc,81727679,2019/02/21,副部长
tvybc,81926859,2017/07/23,部长
tvybc,82362260,2005/03/25,社长
tvybc,82933040,2020/04/11,成员
tvybc,84672315,2018/04/23,社长
tvybc,86797789,2008/08/14,元老
tvybc,87324107,2005/01/19,元老
tvybc,87338899,2004/07/13,元老
tvybc,87354214,2011/09/10,副部长
tvybc,87660976,2003/07/23,副部长
tvybc,88231708,2002/08/17,部长
tvybc,88429495,2005/01/11,副社长
tvybc,88490243,2002/09/27,成员
tvybc,88606024,2001/06/11,社长
tvybc,89003325,2019/08/24,成员
tvybc,89321078,2018/03/16,副社长
tvybc,89559402,2008/04/13,社长
tvybc,90903080,2005/02/15,副社长
tvybc,92002569,2013/01/26,部长
tvybc,94904209,2009/01/12,部长
tvybc,94911187,2015/05/19,社长
tvybc,94929172,2009/09/17,副部长
tvybc,95231514,2013/09/27,副部长
tvybc,95492888,2010/08/21,社长
tvybc,95773976,2003/01/17,成员
tvybc,96213036,2008/04/21,副部长
tvybc,96528770,2009/04/26,副部长
tvybc,96776296,2008/08/15,成员
tvybc,97764293,2008/05/11,副部长
tvybc,97805447,2019/03/16,成员
tvybc,97866305,2004/01/14,副社长
tvybc,97947546,2005/04/22,部长
tvybc,99030377,2004/07/20,副社长
tvybc,99437788,2015/02/16,副部长
iaacu,10497633,2007/07/23,成员
iaacu,10688716,2008/03/23,成员
iaacu,11215194,2020/02/28,社长
iaacu,12296515,2010/03/12,成员
iaacu,12907129,2016/07/25,部长
iaacu,12994703,2016/06/11,成员
iaacu,14241701,2011/09/23,元老
iaacu,14262823,2010/08/23,元老
iaacu,15250938,2000/03/13,部长
iaacu,16023051,2002/08/13,元老
iaacu,17114566,2008/01/11,元老
iaacu,17626875,2004/04/23,社长
iaacu,17840895,2000/02/24,部长
iaacu,18013002,2009/08/18,副社长
iaacu,18184674,2016/01/26,成员
iaacu,18236182,2004/01/17,副部长
iaacu,19937647,2019/04/12,元老
iaacu,20105611,2000/03/23,副部长
iaacu,20212621,2001/03/26,社长
iaacu,20213584,2000/01/25,副部长
iaacu,20300138,2015/05/25,社长
iaacu,20915037,2019/09/19,副部长
iaacu,21099824,2015/05/13,副社长
iaacu,21400874,2012/06/14,成员
iaacu,21464743,2007/05/19,成员
iaacu,22630500,2009/04/19,社长
iaacu,23397084,2018/03/19,副社长
iaacu,24220014,2015/09/12,副部长
iaacu,24608569,2012/03/16,副部长
iaacu,25137603,2019/03/25,副社长
iaacu,25261572,2006/07/13,副部长
iaacu,25378297,2019/04/28,部长
iaacu,25404379,2010/01/19,成员
iaacu,25971072,2007/05/24,元老
iaacu,26885943,2003/06/10,成员
iaacu,28283093,2008/01/23,副社长
iaacu,28591394,2011/04/25,部长
iaacu,29418751,2007/08/21,成员
iaacu,31411853,2020/09/16,部长
iaacu,31492768,2019/04/19,副社长
iaacu,33134973,2010/09/17,副社长
iaacu,34754309,2020/09/10,副社长
iaacu,34854005,2002/07/16,副社长
iaacu,35385893,2017/04/21,部长
iaacu,36486303,2016/04/26,副社长
iaacu,36578168,2005/02/28,部长
iaacu,36845843,2003/02/13,副社长
iaacu,39183412,2013/08/12,副部长
iaacu,39853427,2000/02/11,部长
iaacu,40908978,2015/05/22,元老
iaacu,41077624,2004/07/21,部长
iaacu,41780315,2015/03/23,成员
iaacu,42033894,2009/08/28,社长
iaacu,42310466,2007/05/21,副部长
iaacu,42694038,2013/05/23,元老
iaacu,43009926,2003/07/10,元老
iaacu,43544096,2019/07/17,部长
iaacu,44262562,2000/06/22,元老
iaacu,44503539,2014/03/15,部长
iaacu,44957541,2003/09/20,元老
iaacu,44962626,2003/05/20,副部长
iaacu,44980832,2008/02/28,社长
iaacu,45638695,2019/03/19,元老
iaacu,46676360,2003/05/26,部长
iaacu,46743123,2006/03/28,副社长
iaacu,46891854,2013/04/10,元老
iaacu,46962298,2010/04/18,元老
iaacu,47329525,2003/04/13,元老
iaacu,47826436,2003/01/18,部长
iaacu,47904611,2005/03/10,副社长
iaacu,48115770,2006/08/12,部长
iaacu,48313290,2020/03/19,部长
iaacu,48405235,2005/05/14,成员
iaacu,48446661,2015/07/11,社长
iaacu,48510108,2009/07/26,副社长
iaacu,48842633,2013/04/16,部长
iaacu,49240007,2006/06/11,成员
iaacu,49564562,2014/05/13,部长
iaacu,50084097,2016/09/14,成员
iaacu,50179786,2007/03/20,副社长
iaacu,50216770,2018/09/11,社长
iaacu,50373860,2004/03/24,副社长
iaacu,50458864,2014/07/11,副社长
iaacu,51312785,2010/06/12,成员
iaacu,52619003,2004/04/27,副部长
iaacu,53881363,2017/05/13,副社长
iaacu,53929860,2013/09/25,元老
iaacu,54432267,2003/07/17,部长
iaacu,55257387,2005/06/20,副社长
iaacu,55662836,2012/03/15,社长
iaacu,57127973,2006/09/17,成员
iaacu,57807334,2014/04/21,副部长
iaacu,58715726,2011/01/18,副部长
iaacu,58778511,2006/01/17,成员
iaacu,58875260,2001/05/12,副社长
iaacu,59738083,2010/09/22,副社长
iaacu,60361258,2014/07/12,成员
iaacu,60649248,2001/04/22,元老
iaacu,61186944,2004/01/28,部长
iaacu,61663862,2008/06/17,成员
iaacu,62096002,2019/01/15,成员
iaacu,62309298,2001/06/23,元老
iaacu,62472196,2013/03/22,副社长
iaacu,63170529,2020/06/21,副部长
iaacu,63367827,2004/07/19,元老
iaacu,63692938,2012/01/25,元老
iaacu,64598174,2019/04/20,部长
iaacu,65081812,2011/03/21,社长
iaacu,65750658,2020/05/21,部长
iaacu,66607933,2017/07/28,元老
iaacu,67975909,2003/07/13,副部长
iaacu,68487025,2016/06/12,元老
iaacu,68720255,2010/09/10,成员
iaacu,68978645,2004/08/12,部长
iaacu,69175910,2004/04/12,社长
iaacu,69432726,2000/01/28,元老
iaacu,69483759,2005/06/28,副社长
iaacu,69946198,2005/03/28,副社长
iaacu,70283011,2013/02/14,元老
iaacu,70678747,2020/09/14,副社长
