num,name,sex,clas,prof,colle,tel,wechat,year,dorm
92002569,范环信,男,8,电子科学与技术,中国科学院,56754865613,rexbg,2008,a3b
92194158,娅晶莎,女,4,计算机科学与技术,新东方厨师学校,78330551091,ejogd,2005,b8a
92319759,顾华辉,男,14,计算机科学与技术,李政道学院,95494838145,audon,2006,64b
92476046,汪明淑,男,8,天文学类天文学,挖掘机研究所,94757396961,ywsfn,2003,156
92654496,新寒锦,女,14,信息显示与光电技术,中国科学院,26222702280,miqhc,2000,321
92692285,章峰娴,男,18,地质学类地质学,杨振宁理学院,35818459401,urvzw,2019,122
93219035,雅彬毅,女,14,电气工程与自动化,李政道学院,64031977360,myras,2006,149
93506471,秋柏傅,男,2,电子信息工程,新东方培训学校,84997888956,rqwtp,2005,211
93519921,妍云琴,女,11,生物医学工程,篮翔智能研究院,98050861066,ltyyt,2018,c76
93608139,山保葛,女,11,自动化,李政道学院,23058012241,darcz,2016,596
93761670,费毛瑞,男,5,网络工程,新东方厨师学校,14280076779,bimsz,2000,b68
93765594,莉光伟,女,16,自动化,中国科学院,49634614412,qeufn,2012,53b
93833010,俊波婷,男,13,光电信息工程,中国科学院,11478270104,dtudq,2015,324
93909566,姜凤酆,男,16,电子信息工程,新东方培训学校,59234117230,okjxt,2003,c75
93998783,宁君雪,男,5,计算机科学与技术,中国科学院,80177896011,lbdpv,2007,6b5
94003676,云世强,女,17,地理信息科学与技术,新东方厨师学校,43303797584,ptovj,2014,27a
94084366,淑成枝,女,4,天文学类天文学,中国科学院,85271466056,ltynr,2019,6c4
94306974,嘉姣倩,女,4,自动化,挖掘机研究所,35667934615,zuldy,2017,288
94531373,春颖娟,男,2,地理科学类地理科学,杨振宁理学院,39353602767,vtjkf,2013,192
94560477,顾蕊范,女,11,电气工程及其自动化,杨振宁理学院,12904589050,ondtu,2012,571
94608077,萍玲朱,男,15,地球化学,新东方培训学校,85185183527,zobmd,2000,822
94615582,毕妍良,女,4,地球化学,新东方厨师学校,84487212015,icisj,2003,1b6
94639700,寒枝全,男,6,资源环境与城乡规划管理,篮翔智能研究院,34160271788,ujmyu,2006,261
94683618,怡霄穆,男,5,资源环境与城乡规划管理,新东方厨师学校,92595335175,hqcfx,2018,649
94840610,可保凡,女,7,软件工程,李政道学院,31952614994,vglph,2005,332
94904209,才茜薇,女,13,地球化学,杨振宁理学院,88289225705,ndsul,2013,b29
94911187,杨东国,女,16,通信工程,新东方培训学校,12015433908,owhnm,2019,a65
94929172,思秦辉,男,10,生物医学工程,篮翔智能研究院,23517459863,pqfce,2009,c3b
95028606,余蒋汤,男,6,地理信息系统,新东方厨师学校,19812299820,wpsgr,2016,331
95196362,柳倪孟,男,5,网络工程,挖掘机研究所,72915064233,hxuwp,2005,a7b
95231514,姣祁殷,女,16,地质学类地质学,中国科学院,34051689182,idkdo,2003,262
95242385,艳雁妍,女,3,电气工程及其自动化,李政道学院,78598973591,mtoyn,2012,316
95410761,湛鲁婷,女,2,计算机科学与技术,中国科学院,14928128360,gkwge,2014,122
95492888,沈叶波,男,6,地质学类地质学,篮翔智能研究院,53472501955,dkeyx,2017,b56
95644224,国安眉,女,7,地球化学,杨振宁理学院,78685394683,spqds,2007,799
95773976,汤水李,男,2,信息显示与光电技术,篮翔智能研究院,90680619239,zjwtb,2007,826
95923161,琦星岑,男,1,信息工程,李政道学院,58398763222,nfief,2009,187
95986315,英雁韦,男,1,信息工程,杨振宁理学院,49767074175,xbwae,2008,a18
96213036,璧元叶,男,13,地理信息系统,新东方培训学校,23306320860,yrpwc,2012,9b2
96374995,枫戚杰,男,8,自动化,新东方培训学校,41924069739,nugfb,2001,897
96375309,志志秦,女,15,地质学类地质学,挖掘机研究所,30727452518,zqhvb,2017,971
96395782,茜丹瑶,男,14,光源与照明,李政道学院,78109262033,yedso,2000,3b6
96481278,环平素,男,10,电气工程及其自动化,新东方厨师学校,30369896017,urydd,2013,baa
96497809,勇朱妍,女,11,信息显示与光电技术,挖掘机研究所,18908439607,rxqvv,2018,883
96528770,世秋毛,女,15,资源环境与城乡规划管理,新东方厨师学校,74594268270,byicx,2002,797
96759901,韦戚安,女,4,信息工程,中国科学院,83844317839,imiij,2019,388
96776296,娥毕孙,女,17,电气工程与自动化,李政道学院,47264021292,srmtk,2002,782
96809170,叶倪元,女,10,地球化学,新东方厨师学校,25826530399,pliyx,2001,25a
96817554,朱秋滕,男,6,地质学类地质学,篮翔智能研究院,35447786621,dzjaf,2006,6c5
96877026,莲新郑,女,19,地质学类地质学,挖掘机研究所,92207085012,uteac,2001,a3c
97005175,吴新星,女,10,天文学类天文学,杨振宁理学院,30291316809,zvbgo,2009,999
97045953,雪晶葛,男,17,地理信息科学与技术,篮翔智能研究院,69650842436,vzplr,2016,84b
97073708,史婉曹,女,1,影视艺术技术,中国科学院,93471854467,hpqgt,2001,632
97148760,筠颖凤,男,17,电子科学与技术,中国科学院,25891137845,rfycq,2003,967
97169744,钱米良,男,7,天文学类天文学,篮翔智能研究院,48020868130,focvp,2011,9a9
97290307,新伊爱,男,10,天文学类天文学,李政道学院,70696350145,egtck,2020,119
97582451,皮鲁姬,男,2,通信工程,挖掘机研究所,53941120617,bauzy,2000,452
97588963,仪璧璐,男,8,生物医学工程,杨振宁理学院,43886510838,tucer,2000,149
97609723,褚倪方,女,9,电子信息工程,杨振宁理学院,90987903661,dubgv,2013,6a5
97764293,君湛红,男,9,生物医学工程,李政道学院,19247639260,rogpg,2015,aab
97778660,霞眉冯,女,19,电子科学与技术,篮翔智能研究院,35363636186,nrchb,2016,582
97784173,育元天,男,4,天文学类天文学,篮翔智能研究院,66962520908,nmlqf,2007,343
97799206,永素倪,男,19,光电信息工程,挖掘机研究所,54196109985,vhnmc,2006,2b1
97805447,丽君纨,女,1,地理科学类地理科学,李政道学院,53836964121,lsjla,2002,a19
97866305,毛史萧,男,7,软件工程,中国科学院,94066404231,dbdtj,2005,585
97867428,施孙昌,女,13,地理科学类地理科学,杨振宁理学院,64678090010,pxkmj,2003,185
97947546,殷齐安,男,10,影视艺术技术,中国科学院,37805899524,hclno,2000,3ba
97963424,曹齐达,男,8,生物医学工程,新东方厨师学校,57129521194,sgzcw,2008,48b
98194074,欣贵黛,男,15,电气工程与自动化,杨振宁理学院,61120403131,guqzx,2019,71a
98245973,永琦婵,男,18,电气工程与自动化,新东方厨师学校,75107448732,zvikj,2009,625
98317430,岚妹冯,女,15,通信工程,篮翔智能研究院,77117235279,duoet,2002,aaa
98352305,思婉娟,男,6,光电信息工程,新东方培训学校,52867869187,entah,2018,874
98361299,吕静玲,男,12,生物医学工程,杨振宁理学院,19995035317,ubxhu,2000,881
98367684,山禹伊,男,2,光电信息工程,杨振宁理学院,80383459866,oauyw,2010,1a4
98469819,柏兰可,女,16,资源环境与城乡规划管理,新东方培训学校,69066150581,gpsrx,2006,372
98533673,全富杰,女,7,光电信息工程,中国科学院,26547970719,gkgit,2014,6a9
98550687,方凤傅,男,11,生物医学工程,李政道学院,72019466393,npfnu,2017,153
98812113,任明汪,男,5,地理信息系统,中国科学院,87178012191,cbzkh,2019,ccb
98957002,嘉淑中,女,3,自动化,中国科学院,71133148647,tzifr,2019,1a2
99030377,叶娜时,女,15,地理科学类地理科学,新东方厨师学校,79992231271,uinaw,2015,cc9
99037671,淑雁生,女,16,天文学类天文学,中国科学院,90719766923,dknml,2019,888
99115083,富苗学,男,18,电气工程与自动化,篮翔智能研究院,87645627897,akmjr,2014,169
99251850,璐爱傅,男,1,网络工程,中国科学院,85154384444,pgail,2003,ccc
99414302,慧袁环,女,3,生物医学工程,李政道学院,74629098680,svdlq,2019,698
99437788,翠玉伊,女,7,光源与照明,新东方培训学校,28352834857,gfsnl,2019,731
99456846,彩妍禹,女,12,地理科学类地理科学,杨振宁理学院,99364749687,uxnaz,2007,5c7
99545301,枝兰露,女,3,资源环境与城乡规划管理,李政道学院,83990353205,ijshe,2009,b49
99565609,瑞倪柳,男,13,影视艺术技术,新东方厨师学校,16180051165,dbpqz,2002,3c9
99746655,邹秋生,男,10,地理信息科学与技术,杨振宁理学院,28864000998,pagns,2008,a36
99780347,孔姚军,女,19,电子科学与技术,李政道学院,54847958078,rmpro,2018,6ba
99890280,芸锦枫,女,13,地理信息系统,新东方培训学校,32821464646,xowny,2020,123
99917896,萍莲妍,男,15,地球化学,中国科学院,52046662593,hqxvi,2007,29c
